Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,Tumor Volume (mm3) Change,Initial Tumor Volume (mm3),Tumor Volume % Reduction
z314,Stelasyn,Female,21,28,0,45.0,0,0.0,45.0,0.0
z314,Stelasyn,Female,21,28,5,45.93471217,0,0.9347121699999974,45.0,2.07713815555555
z435,Propriva,Female,12,26,0,45.0,0,0.0,45.0,0.0
z435,Propriva,Female,12,26,5,47.11597963,0,2.1159796299999982,45.0,4.702176955555552
z435,Propriva,Female,12,26,10,48.71066147,0,3.710661469999998,45.0,8.245914377777773
z581,Infubinol,Female,24,25,0,45.0,0,0.0,45.0,0.0
z581,Infubinol,Female,24,25,5,49.27309187,1,4.273091870000002,45.0,9.495759711111114
z581,Infubinol,Female,24,25,10,50.47875016,2,5.478750159999997,45.0,12.175000355555548
z581,Infubinol,Female,24,25,15,51.1963042,2,6.1963042,45.0,13.769564888888889
z581,Infubinol,Female,24,25,20,51.80794416,2,6.807944159999998,45.0,15.128764799999997
z581,Infubinol,Female,24,25,25,54.31640682,2,9.316406819999997,45.0,20.70312626666666
z581,Infubinol,Female,24,25,30,56.28674991,2,11.286749909999997,45.0,25.081666466666665
z581,Infubinol,Female,24,25,35,58.62839878,3,13.628398779999998,45.0,30.28533062222222
z581,Infubinol,Female,24,25,40,60.05373963,3,15.053739630000003,45.0,33.45275473333334
z581,Infubinol,Female,24,25,45,62.75445141,3,17.75445141,45.0,39.45433646666667
z795,Naftisol,Female,13,29,0,45.0,0,0.0,45.0,0.0
z795,Naftisol,Female,13,29,5,46.83347493,0,1.8334749300000013,45.0,4.074388733333336
z795,Naftisol,Female,13,29,10,48.0308039,0,3.030803900000002,45.0,6.735119777777783
z795,Naftisol,Female,13,29,15,49.36813189,1,4.368131890000001,45.0,9.706959755555557
z795,Naftisol,Female,13,29,20,53.28065717,1,8.280657169999998,45.0,18.401460377777774
z795,Naftisol,Female,13,29,25,57.94709984,2,12.94709984,45.0,28.771332977777774
z795,Naftisol,Female,13,29,30,59.7896359,2,14.7896359,45.0,32.86585755555556
z795,Naftisol,Female,13,29,35,60.43565416,2,15.435654159999999,45.0,34.301453688888884
z795,Naftisol,Female,13,29,40,62.37663884,3,17.37663884,45.0,38.61475297777777
z795,Naftisol,Female,13,29,45,65.74107029,3,20.741070289999996,45.0,46.0912673111111
z969,Naftisol,Male,9,30,0,45.0,0,0.0,45.0,0.0
z969,Naftisol,Male,9,30,5,49.33299873,0,4.33299873,45.0,9.628886066666666
z969,Naftisol,Male,9,30,10,52.65608148,1,7.656081479999997,45.0,17.013514399999995
z969,Naftisol,Male,9,30,15,54.71300452,2,9.713004519999998,45.0,21.584454488888884
z969,Naftisol,Male,9,30,20,57.89877823,2,12.898778229999998,45.0,28.663951622222218
z969,Naftisol,Male,9,30,25,63.14565213,2,18.145652130000002,45.0,40.3236714
z969,Naftisol,Male,9,30,30,65.84101274,3,20.841012739999996,45.0,46.313361644444434
z969,Naftisol,Male,9,30,35,69.17624607,4,24.176246070000005,45.0,53.72499126666668
z969,Naftisol,Male,9,30,40,70.31490411,4,25.31490411,45.0,56.25534246666667
z969,Naftisol,Male,9,30,45,73.86784476,4,28.867844759999997,45.0,64.15076613333332
